,Chapter ID,Place ID,Character ID,Dialogue,tokens,Character Name,Gender,House,pos_tags,entities_people,all_entities_nltk,all_entities_spacy,chunks
63,3,8,31,Dad! Look! Harry's got a letter!,"['Dad', 'Look', 'Harry', ""'s"", 'got', 'letter']",Dudley Dursley,Male,,"[('Dad', 'NNP'), ('Look', 'NNP'), ('Harry', 'NNP'), (""'s"", 'POS'), ('got', 'VBD'), ('letter', 'NN')]",[],"[Tree('GPE', [('Dad', 'NNP')]), Tree('ORGANIZATION', [('Look', 'NNP'), ('Harry', 'NNP')])]",[Harry],"(S
  (GPE Dad/NNP)
  (ORGANIZATION Look/NNP Harry/NNP)
  's/POS
  got/VBD
  letter/NN)"
64,3,8,1,"Hey, give it back! It's mine!","['Hey', 'give', 'back', ""'s"", 'mine']",Harry Potter,Male,Gryffindor,"[('Hey', 'NNP'), ('give', 'VBP'), ('back', 'NN'), (""'s"", 'POS'), ('mine', 'NN')]",[],[],[],(S Hey/NNP give/VBP back/NN 's/POS mine/NN)
65,3,8,21,Yours? Who'd be writing to you?,"[""'d"", 'writing']",Vernon Dursley,Male,,"[(""'d"", 'MD'), ('writing', 'VBG')]",[],[],[],(S 'd/MD writing/VBG)
66,3,8,21,No more mail through this letterbox.,"['mail', 'letterbox']",Vernon Dursley,Male,,"[('mail', 'NN'), ('letterbox', 'NN')]",[],[],[],(S mail/NN letterbox/NN)
67,3,8,32,"Have a lovely day at the office, dear.","['lovely', 'day', 'office', 'dear']",Petunia Dursley,Female,,"[('lovely', 'RB'), ('day', 'NN'), ('office', 'NN'), ('dear', 'NN')]",[],[],[],(S lovely/RB day/NN office/NN dear/NN)
68,3,8,21,Shoo! Go on!,"['Shoo', 'Go']",Vernon Dursley,Male,,"[('Shoo', 'NNP'), ('Go', 'NNP')]","[Tree('PERSON', [('Shoo', 'NNP'), ('Go', 'NNP')])]","[Tree('PERSON', [('Shoo', 'NNP'), ('Go', 'NNP')])]",[],(S (PERSON Shoo/NNP Go/NNP))
69,3,8,21,"Fine day Sunday. In my opinion, best day of the week. Why is that, Dudley?","['Fine', 'day', 'Sunday', 'opinion', 'best', 'day', 'week', 'Dudley']",Vernon Dursley,Male,,"[('Fine', 'NNP'), ('day', 'NN'), ('Sunday', 'NNP'), ('opinion', 'NN'), ('best', 'RB'), ('day', 'NN'), ('week', 'NN'), ('Dudley', 'NNP')]","[Tree('PERSON', [('Dudley', 'NNP')])]","[Tree('GPE', [('Fine', 'NNP')]), Tree('PERSON', [('Dudley', 'NNP')])]","[Sunday, best day of the week, Dudley]","(S
  (GPE Fine/NNP)
  day/NN
  Sunday/NNP
  opinion/NN
  best/RB
  day/NN
  week/NN
  (PERSON Dudley/NNP))"
70,3,8,1,Because there's no post on Sunday?,"[""'s"", 'post', 'Sunday']",Harry Potter,Male,Gryffindor,"[(""'s"", 'POS'), ('post', 'NN'), ('Sunday', 'NNP')]",[],[],[Sunday],(S 's/POS post/NN Sunday/NNP)
71,3,8,21,"Ah, right you are, Harry. No post on Sunday. Ha! No blasted letters today. No, sir. Not one single bloody letter, not one.  No, sir, not one blasted, miserable-","['Ah', 'right', 'Harry', 'post', 'Sunday', 'Ha', 'blasted', 'letters', 'today', 'sir', 'one', 'single', 'bloody', 'letter', 'one', 'sir', 'one', 'blasted', 'miserable-']",Vernon Dursley,Male,,"[('Ah', 'NNP'), ('right', 'NN'), ('Harry', 'NNP'), ('post', 'NN'), ('Sunday', 'NNP'), ('Ha', 'NNP'), ('blasted', 'VBD'), ('letters', 'NNS'), ('today', 'NN'), ('sir', 'VBP'), ('one', 'CD'), ('single', 'JJ'), ('bloody', 'NN'), ('letter', 'NN'), ('one', 'CD'), ('sir', 'NN'), ('one', 'CD'), ('blasted', 'VBD'), ('miserable-', 'NN')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('GPE', [('Ah', 'NNP')]), Tree('PERSON', [('Harry', 'NNP')])]","[Harry, Sunday, today, one]","(S
  (GPE Ah/NNP)
  right/NN
  (PERSON Harry/NNP)
  post/NN
  Sunday/NNP
  Ha/NNP
  blasted/VBD
  letters/NNS
  today/NN
  sir/VBP
  one/CD
  single/JJ
  bloody/NN
  letter/NN
  one/CD
  sir/NN
  one/CD
  blasted/VBD
  miserable-/NN)"
72,3,8,31,AHH! Make it stop! Please make it stop!,"['AHH', 'Make', 'stop', 'Please', 'make', 'stop']",Dudley Dursley,Male,,"[('AHH', 'NNP'), ('Make', 'NNP'), ('stop', 'JJ'), ('Please', 'NNP'), ('make', 'VB'), ('stop', 'NN')]",[],"[Tree('ORGANIZATION', [('AHH', 'NNP')]), Tree('GPE', [('Make', 'NNP')])]",[],"(S
  (ORGANIZATION AHH/NNP)
  (GPE Make/NNP)
  stop/JJ
  Please/NNP
  make/VB
  stop/NN)"
73,3,8,21,"Go away, ahh!","['Go', 'away', 'ahh']",Vernon Dursley,Male,,"[('Go', 'VB'), ('away', 'RP'), ('ahh', 'NN')]",[],[],[],(S Go/VB away/RP ahh/NN)
74,3,8,31,What is it? Please tell me what's happening!,"['Please', 'tell', ""'s"", 'happening']",Dudley Dursley,Male,,"[('Please', 'NNP'), ('tell', 'NN'), (""'s"", 'POS'), ('happening', 'NN')]",[],"[Tree('GPE', [('Please', 'NNP')])]",[],(S (GPE Please/NNP) tell/NN 's/POS happening/NN)
75,3,8,21,Give me that! Give me that letter!,"['Give', 'Give', 'letter']",Vernon Dursley,Male,,"[('Give', 'VB'), ('Give', 'NNP'), ('letter', 'NN')]","[Tree('PERSON', [('Give', 'NNP')])]","[Tree('PERSON', [('Give', 'NNP')])]",[],(S Give/VB (PERSON Give/NNP) letter/NN)
76,3,8,1,Get off! Ahh!,"['Get', 'Ahh']",Harry Potter,Male,Gryffindor,"[('Get', 'NNP'), ('Ahh', 'NNP')]","[Tree('PERSON', [('Get', 'NNP')])]","[Tree('PERSON', [('Get', 'NNP')]), Tree('ORGANIZATION', [('Ahh', 'NNP')])]",[],(S (PERSON Get/NNP) (ORGANIZATION Ahh/NNP))
77,3,8,21,Ahh!,['Ahh'],Vernon Dursley,Male,,"[('Ahh', 'NN')]",[],"[Tree('GPE', [('Ahh', 'NN')])]",[],(S (GPE Ahh/NN))
78,3,8,1,They're my letters! Let go of me!,"[""'re"", 'letters', 'Let', 'go']",Harry Potter,Male,Gryffindor,"[(""'re"", 'VBP'), ('letters', 'NNS'), ('Let', 'NNP'), ('go', 'VB')]",[],[],[],(S 're/VBP letters/NNS Let/NNP go/VB)
79,3,8,21,That's it! We're going away! Far away! Where they can't find us!,"[""'s"", ""'re"", 'going', 'away', 'Far', 'away', 'ca', ""n't"", 'find', 'us']",Vernon Dursley,Male,,"[(""'s"", 'POS'), (""'re"", 'VBP'), ('going', 'VBG'), ('away', 'RB'), ('Far', 'NNP'), ('away', 'RB'), ('ca', 'MD'), (""n't"", 'RB'), ('find', 'VB'), ('us', 'PRP')]","[Tree('PERSON', [('Far', 'NNP')])]","[Tree('PERSON', [('Far', 'NNP')])]",[],"(S
  's/POS
  're/VBP
  going/VBG
  away/RB
  (PERSON Far/NNP)
  away/RB
  ca/MD
  n't/RB
  find/VB
  us/PRP)"
80,3,8,31,"Daddy's gone mad, hasn't he?!","['Daddy', ""'s"", 'gone', 'mad', ""n't""]",Dudley Dursley,Male,,"[('Daddy', 'NNP'), (""'s"", 'POS'), ('gone', 'VBN'), ('mad', 'JJ'), (""n't"", 'RB')]",[],"[Tree('GPE', [('Daddy', 'NNP')])]",[Daddy],(S (GPE Daddy/NNP) 's/POS gone/VBN mad/JJ n't/RB)
81,4,10,1,"Make a wish, Harry.","['Make', 'wish', 'Harry']",Harry Potter,Male,Gryffindor,"[('Make', 'NNP'), ('wish', 'JJ'), ('Harry', 'NNP')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('GPE', [('Make', 'NNP')]), Tree('PERSON', [('Harry', 'NNP')])]",[Harry],(S (GPE Make/NNP) wish/JJ (PERSON Harry/NNP))
82,4,10,21,Who's there? Ahh!,"[""'s"", 'Ahh']",Vernon Dursley,Male,,"[(""'s"", 'POS'), ('Ahh', 'NNP')]",[],[],[],(S 's/POS Ahh/NNP)
83,4,10,5,Sorry 'bout that.,"['Sorry', ""'bout""]",Rubeus Hagrid,Male,Gryffindor,"[('Sorry', 'NNP'), (""'bout"", 'POS')]","[Tree('PERSON', [('Sorry', 'NNP')])]","[Tree('PERSON', [('Sorry', 'NNP')])]",[],(S (PERSON Sorry/NNP) 'bout/POS)
84,4,10,21,"I demand that you leave at once, sir! You are breaking and entering!","['demand', 'leave', 'sir', 'breaking', 'entering']",Vernon Dursley,Male,,"[('demand', 'NN'), ('leave', 'VBP'), ('sir', 'VBN'), ('breaking', 'VBG'), ('entering', 'VBG')]",[],[],[],(S demand/NN leave/VBP sir/VBN breaking/VBG entering/VBG)
85,4,10,5,"Dry up, Dursley, you great prune.  Boy, I haven't seen you since you was a baby, Harry, but you're a bit more along than I would have expected. Particularly 'round the middle!","['Dry', 'Dursley', 'great', 'prune', 'Boy', ""n't"", 'seen', 'since', 'baby', 'Harry', ""'re"", 'bit', 'along', 'would', 'expected', 'Particularly', ""'round"", 'middle']",Rubeus Hagrid,Male,Gryffindor,"[('Dry', 'NNP'), ('Dursley', 'NNP'), ('great', 'JJ'), ('prune', 'NN'), ('Boy', 'NNP'), (""n't"", 'RB'), ('seen', 'VBN'), ('since', 'IN'), ('baby', 'NN'), ('Harry', 'NNP'), (""'re"", 'VBP'), ('bit', 'NN'), ('along', 'RB'), ('would', 'MD'), ('expected', 'VBN'), ('Particularly', 'RB'), (""'round"", 'CD'), ('middle', 'NNS')]","[Tree('PERSON', [('Dry', 'NNP')]), Tree('PERSON', [('Dursley', 'NNP')]), Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Dry', 'NNP')]), Tree('PERSON', [('Dursley', 'NNP')]), Tree('PERSON', [('Harry', 'NNP')])]","[Dursley, Harry]","(S
  (PERSON Dry/NNP)
  (PERSON Dursley/NNP)
  great/JJ
  prune/NN
  Boy/NNP
  n't/RB
  seen/VBN
  since/IN
  baby/NN
  (PERSON Harry/NNP)
  're/VBP
  bit/NN
  along/RB
  would/MD
  expected/VBN
  Particularly/RB
  'round/CD
  middle/NNS)"
86,4,10,31,I-I-I'm not Harry.,"['I-I-I', ""'m"", 'Harry']",Dudley Dursley,Male,,"[('I-I-I', 'NNP'), (""'m"", 'VBP'), ('Harry', 'NNP')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP')])]",[Harry],(S I-I-I/NNP 'm/VBP (PERSON Harry/NNP))
87,4,10,1,I-I am.,['I-I'],Harry Potter,Male,Gryffindor,"[('I-I', 'NN')]",[],[],[],(S I-I/NN)
88,4,10,5,"Oh, well, of course you are! Got something for ya. 'Fraid I might have sat on it at some point! I imagine that it'll taste fine just the same. Ahh. Baked it myself.  Words and all. Heh.","['Oh', 'well', 'course', 'Got', 'something', 'ya', ""'Fraid"", 'might', 'sat', 'point', 'imagine', ""'ll"", 'taste', 'fine', 'Ahh', 'Baked', 'Words', 'Heh']",Rubeus Hagrid,Male,Gryffindor,"[('Oh', 'UH'), ('well', 'RB'), ('course', 'NN'), ('Got', 'NNP'), ('something', 'NN'), ('ya', 'NNS'), (""'Fraid"", 'POS'), ('might', 'MD'), ('sat', 'VB'), ('point', 'NN'), ('imagine', 'NN'), (""'ll"", 'MD'), ('taste', 'VB'), ('fine', 'JJ'), ('Ahh', 'NNP'), ('Baked', 'NNP'), ('Words', 'NNP'), ('Heh', 'NNP')]",[],[],[],"(S
  Oh/UH
  well/RB
  course/NN
  Got/NNP
  something/NN
  ya/NNS
  'Fraid/POS
  might/MD
  sat/VB
  point/NN
  imagine/NN
  'll/MD
  taste/VB
  fine/JJ
  Ahh/NNP
  Baked/NNP
  Words/NNP
  Heh/NNP)"
89,4,10,1,Thank you!,['Thank'],Harry Potter,Male,Gryffindor,"[('Thank', 'NN')]",[],"[Tree('GPE', [('Thank', 'NN')])]",[],(S (GPE Thank/NN))
90,4,10,5,"It's not every day that your young man turns eleven, now is it?","[""'s"", 'every', 'day', 'young', 'man', 'turns', 'eleven']",Rubeus Hagrid,Male,Gryffindor,"[(""'s"", 'POS'), ('every', 'DT'), ('day', 'NN'), ('young', 'JJ'), ('man', 'NN'), ('turns', 'VBZ'), ('eleven', 'RB')]",[],[],[eleven],(S 's/POS every/DT day/NN young/JJ man/NN turns/VBZ eleven/RB)
91,4,10,1,"Excuse me, who are you?",['Excuse'],Harry Potter,Male,Gryffindor,"[('Excuse', 'NN')]",[],"[Tree('GPE', [('Excuse', 'NN')])]",[],(S (GPE Excuse/NN))
92,4,10,5,"Rubeus Hagrid. Keeper of keys and grounds at Hogwarts. Course, you'll know all about Hogwarts.","['Rubeus', 'Hagrid', 'Keeper', 'keys', 'grounds', 'Hogwarts', 'Course', ""'ll"", 'know', 'Hogwarts']",Rubeus Hagrid,Male,Gryffindor,"[('Rubeus', 'NNP'), ('Hagrid', 'NNP'), ('Keeper', 'NNP'), ('keys', 'NNP'), ('grounds', 'VBZ'), ('Hogwarts', 'NNP'), ('Course', 'NNP'), (""'ll"", 'MD'), ('know', 'VB'), ('Hogwarts', 'NNS')]","[Tree('PERSON', [('Rubeus', 'NNP')]), Tree('PERSON', [('Hagrid', 'NNP'), ('Keeper', 'NNP')]), Tree('PERSON', [('Hogwarts', 'NNP'), ('Course', 'NNP')])]","[Tree('PERSON', [('Rubeus', 'NNP')]), Tree('PERSON', [('Hagrid', 'NNP'), ('Keeper', 'NNP')]), Tree('PERSON', [('Hogwarts', 'NNP'), ('Course', 'NNP')])]",[Rubeus Hagrid],"(S
  (PERSON Rubeus/NNP)
  (PERSON Hagrid/NNP Keeper/NNP)
  keys/NNP
  grounds/VBZ
  (PERSON Hogwarts/NNP Course/NNP)
  'll/MD
  know/VB
  Hogwarts/NNS)"
93,4,10,1,"Sorry, no.",['Sorry'],Harry Potter,Male,Gryffindor,"[('Sorry', 'NN')]","[Tree('PERSON', [('Sorry', 'NN')])]","[Tree('PERSON', [('Sorry', 'NN')])]",[],(S (PERSON Sorry/NN))
94,4,10,5,"No? Blimey, Harry, didn't you ever wonder where your mum and dad learned it all?","['Blimey', 'Harry', ""n't"", 'ever', 'wonder', 'mum', 'dad', 'learned']",Rubeus Hagrid,Male,Gryffindor,"[('Blimey', 'NNP'), ('Harry', 'NNP'), (""n't"", 'RB'), ('ever', 'RB'), ('wonder', 'VB'), ('mum', 'JJ'), ('dad', 'NN'), ('learned', 'VBD')]","[Tree('PERSON', [('Blimey', 'NNP')]), Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Blimey', 'NNP')]), Tree('PERSON', [('Harry', 'NNP')])]",[Harry],"(S
  (PERSON Blimey/NNP)
  (PERSON Harry/NNP)
  n't/RB
  ever/RB
  wonder/VB
  mum/JJ
  dad/NN
  learned/VBD)"
95,4,10,1,Learned what?,['Learned'],Harry Potter,Male,Gryffindor,"[('Learned', 'VBN')]",[],[],[],(S Learned/VBN)
96,4,10,5,"You're a wizard, Harry.","[""'re"", 'wizard', 'Harry']",Rubeus Hagrid,Male,Gryffindor,"[(""'re"", 'VBP'), ('wizard', 'NN'), ('Harry', 'NNP')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP')])]",[Harry],(S 're/VBP wizard/NN (PERSON Harry/NNP))
97,4,10,1,I-I'm a what?,"['I-I', ""'m""]",Harry Potter,Male,Gryffindor,"[('I-I', 'JJ'), (""'m"", 'VBP')]",[],[],[],(S I-I/JJ 'm/VBP)
98,4,10,5,"A wizard. And a thumping good one at that, I'd wager. Once you train up a little.","['wizard', 'thumping', 'good', 'one', ""'d"", 'wager', 'train', 'little']",Rubeus Hagrid,Male,Gryffindor,"[('wizard', 'RB'), ('thumping', 'VBG'), ('good', 'JJ'), ('one', 'CD'), (""'d"", 'MD'), ('wager', 'VB'), ('train', 'VB'), ('little', 'JJ')]",[],[],[],"(S
  wizard/RB
  thumping/VBG
  good/JJ
  one/CD
  'd/MD
  wager/VB
  train/VB
  little/JJ)"
99,4,10,1,"No, you've made a mistake. I can't be...a-a wizard. I mean, I'm just... Harry. Just Harry.","[""'ve"", 'made', 'mistake', 'ca', ""n't"", '...', 'a-a', 'wizard', 'mean', ""'m"", '...', 'Harry', 'Harry']",Harry Potter,Male,Gryffindor,"[(""'ve"", 'VBP'), ('made', 'VBN'), ('mistake', 'NN'), ('ca', 'MD'), (""n't"", 'RB'), ('...', ':'), ('a-a', 'JJ'), ('wizard', 'JJ'), ('mean', 'NN'), (""'m"", 'VBP'), ('...', ':'), ('Harry', 'NNP'), ('Harry', 'NNP')]","[Tree('PERSON', [('Harry', 'NNP'), ('Harry', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP'), ('Harry', 'NNP')])]","[Harry, Harry]","(S
  've/VBP
  made/VBN
  mistake/NN
  ca/MD
  n't/RB
  .../:
  a-a/JJ
  wizard/JJ
  mean/NN
  'm/VBP
  .../:
  (PERSON Harry/NNP Harry/NNP))"
100,4,10,5,"Well, just Harry. Did you ever make anything happen? Anything you couldn't explain when you were angry or scared?  Ah.","['Well', 'Harry', 'ever', 'make', 'anything', 'happen', 'Anything', 'could', ""n't"", 'explain', 'angry', 'scared', 'Ah']",Rubeus Hagrid,Male,Gryffindor,"[('Well', 'RB'), ('Harry', 'NNP'), ('ever', 'RB'), ('make', 'VBP'), ('anything', 'NN'), ('happen', 'JJ'), ('Anything', 'NNP'), ('could', 'MD'), (""n't"", 'RB'), ('explain', 'VB'), ('angry', 'JJ'), ('scared', 'VBN'), ('Ah', 'NNP')]","[Tree('PERSON', [('Harry', 'NNP')])]","[Tree('PERSON', [('Harry', 'NNP')])]",[Harry],"(S
  Well/RB
  (PERSON Harry/NNP)
  ever/RB
  make/VBP
  anything/NN
  happen/JJ
  Anything/NNP
  could/MD
  n't/RB
  explain/VB
  angry/JJ
  scared/VBN
  Ah/NNP)"
101,4,10,1,"Dear, Mr. Potter. We are pleased to inform you that you have been accepted at Hogwarts' School of Witchcraft and Wizardry.","['Dear', 'Mr.', 'Potter', 'pleased', 'inform', 'accepted', 'Hogwarts', 'School', 'Witchcraft', 'Wizardry']",Harry Potter,Male,Gryffindor,"[('Dear', 'IN'), ('Mr.', 'NNP'), ('Potter', 'NNP'), ('pleased', 'VBD'), ('inform', 'NN'), ('accepted', 'VBN'), ('Hogwarts', 'NNP'), ('School', 'NNP'), ('Witchcraft', 'NNP'), ('Wizardry', 'NNP')]","[Tree('PERSON', [('Mr.', 'NNP'), ('Potter', 'NNP')]), Tree('PERSON', [('Hogwarts', 'NNP'), ('School', 'NNP'), ('Witchcraft', 'NNP'), ('Wizardry', 'NNP')])]","[Tree('PERSON', [('Mr.', 'NNP'), ('Potter', 'NNP')]), Tree('PERSON', [('Hogwarts', 'NNP'), ('School', 'NNP'), ('Witchcraft', 'NNP'), ('Wizardry', 'NNP')])]","[Potter, Hogwarts' School of Witchcraft, Wizardry]","(S
  Dear/IN
  (PERSON Mr./NNP Potter/NNP)
  pleased/VBD
  inform/NN
  accepted/VBN
  (PERSON Hogwarts/NNP School/NNP Witchcraft/NNP Wizardry/NNP))"
102,4,10,21,"He'll not be going! We swore when we took him in, we'd put a stop to this rubbish!","[""'ll"", 'going', 'swore', 'took', ""'d"", 'put', 'stop', 'rubbish']",Vernon Dursley,Male,,"[(""'ll"", 'MD'), ('going', 'VBG'), ('swore', 'RB'), ('took', 'VBD'), (""'d"", 'MD'), ('put', 'VB'), ('stop', 'VB'), ('rubbish', 'NN')]",[],[],[],"(S
  'll/MD
  going/VBG
  swore/RB
  took/VBD
  'd/MD
  put/VB
  stop/VB
  rubbish/NN)"
103,4,10,1,You knew? You knew all along and you never told me?,"['knew', 'knew', 'along', 'never', 'told']",Harry Potter,Male,Gryffindor,"[('knew', 'VB'), ('knew', 'NNS'), ('along', 'RB'), ('never', 'RB'), ('told', 'VBD')]",[],[],[],(S knew/VB knew/NNS along/RB never/RB told/VBD)
104,4,10,32,"Of course we knew. How could you not be? My perfect sister being who she was. Oh, my mother and father were so proud the day she got her letter. We have a witch in the family. Isn't it wonderful? I was the only one to see her for what she was. A freak! And then she met that Potter, and then she had you, and I knew you'd be just the same, just as strange, just as ... abnormal. And then, if you please, she went and got herself blown up. And we got landed with you.","['course', 'knew', 'could', 'perfect', 'sister', 'Oh', 'mother', 'father', 'proud', 'day', 'got', 'letter', 'witch', 'family', ""n't"", 'wonderful', 'one', 'see', 'freak', 'met', 'Potter', 'knew', ""'d"", 'strange', '...', 'abnormal', 'please', 'went', 'got', 'blown', 'got', 'landed']",Petunia Dursley,Female,,"[('course', 'NN'), ('knew', 'NN'), ('could', 'MD'), ('perfect', 'VB'), ('sister', 'JJR'), ('Oh', 'NNP'), ('mother', 'NN'), ('father', 'NN'), ('proud', 'JJ'), ('day', 'NN'), ('got', 'VBD'), ('letter', 'NN'), ('witch', 'NN'), ('family', 'NN'), (""n't"", 'RB'), ('wonderful', 'JJ'), ('one', 'CD'), ('see', 'NN'), ('freak', 'JJ'), ('met', 'VBD'), ('Potter', 'NNP'), ('knew', 'VBD'), (""'d"", 'MD'), ('strange', 'VB'), ('...', ':'), ('abnormal', 'JJ'), ('please', 'NN'), ('went', 'VBD'), ('got', 'VBD'), ('blown', 'JJ'), ('got', 'VBD'), ('landed', 'JJ')]","[Tree('PERSON', [('Potter', 'NNP')])]","[Tree('PERSON', [('Potter', 'NNP')])]","[the day, Potter]","(S
  course/NN
  knew/NN
  could/MD
  perfect/VB
  sister/JJR
  Oh/NNP
  mother/NN
  father/NN
  proud/JJ
  day/NN
  got/VBD
  letter/NN
  witch/NN
  family/NN
  n't/RB
  wonderful/JJ
  one/CD
  see/NN
  freak/JJ
  met/VBD
  (PERSON Potter/NNP)
  knew/VBD
  'd/MD
  strange/VB
  .../:
  abnormal/JJ
  please/NN
  went/VBD
  got/VBD
  blown/JJ
  got/VBD
  landed/JJ)"
105,4,10,1,Blown up? You told me my parents died in a car crash!,"['Blown', 'told', 'parents', 'died', 'car', 'crash']",Harry Potter,Male,Gryffindor,"[('Blown', 'NNP'), ('told', 'VBD'), ('parents', 'NNS'), ('died', 'VBD'), ('car', 'NN'), ('crash', 'NN')]","[Tree('PERSON', [('Blown', 'NNP')])]","[Tree('PERSON', [('Blown', 'NNP')])]",[Blown],(S (PERSON Blown/NNP) told/VBD parents/NNS died/VBD car/NN crash/NN)
106,4,10,5,A car crash? A car crash kill James and Lily Potter?,"['car', 'crash', 'car', 'crash', 'kill', 'James', 'Lily', 'Potter']",Rubeus Hagrid,Male,Gryffindor,"[('car', 'NN'), ('crash', 'NN'), ('car', 'NN'), ('crash', 'NN'), ('kill', 'NN'), ('James', 'NNP'), ('Lily', 'NNP'), ('Potter', 'NNP')]","[Tree('PERSON', [('James', 'NNP'), ('Lily', 'NNP'), ('Potter', 'NNP')])]","[Tree('PERSON', [('James', 'NNP'), ('Lily', 'NNP'), ('Potter', 'NNP')])]","[James, Lily Potter]","(S
  car/NN
  crash/NN
  car/NN
  crash/NN
  kill/NN
  (PERSON James/NNP Lily/NNP Potter/NNP))"
107,4,10,32,We had to tell him something.,"['tell', 'something']",Petunia Dursley,Female,,"[('tell', 'NN'), ('something', 'NN')]",[],[],[],(S tell/NN something/NN)
108,4,10,5,It's an outrage! It's a scandal!,"[""'s"", 'outrage', ""'s"", 'scandal']",Rubeus Hagrid,Male,Gryffindor,"[(""'s"", 'POS'), ('outrage', 'NN'), (""'s"", 'POS'), ('scandal', 'NN')]",[],[],[],(S 's/POS outrage/NN 's/POS scandal/NN)
109,4,10,21,He'll not be going!,"[""'ll"", 'going']",Vernon Dursley,Male,,"[(""'ll"", 'MD'), ('going', 'VBG')]",[],[],[],(S 'll/MD going/VBG)
110,4,10,5,"Oh, and I suppose a great Muggle like yourself's going to stop him, are you?","['Oh', 'suppose', 'great', 'Muggle', 'like', ""'s"", 'going', 'stop']",Rubeus Hagrid,Male,Gryffindor,"[('Oh', 'UH'), ('suppose', 'JJ'), ('great', 'JJ'), ('Muggle', 'NNP'), ('like', 'NN'), (""'s"", 'POS'), ('going', 'VBG'), ('stop', 'NN')]",[],[],[],"(S
  Oh/UH
  suppose/JJ
  great/JJ
  Muggle/NNP
  like/NN
  's/POS
  going/VBG
  stop/NN)"
111,4,10,1,Muggle?,['Muggle'],Harry Potter,Male,Gryffindor,"[('Muggle', 'NN')]",[],"[Tree('GPE', [('Muggle', 'NN')])]",[],(S (GPE Muggle/NN))
112,4,10,5,"Non magic folk.  This boy's had his name down ever since he was born!  He's going to the finest school of witchcraft and wizardry in the world, and he'll be under the finest headmaster that Hogwarts has ever seen: Albus Dumbledore.","['Non', 'magic', 'folk', 'boy', ""'s"", 'name', 'ever', 'since', 'born', ""'s"", 'going', 'finest', 'school', 'witchcraft', 'wizardry', 'world', ""'ll"", 'finest', 'headmaster', 'Hogwarts', 'ever', 'seen', 'Albus', 'Dumbledore']",Rubeus Hagrid,Male,Gryffindor,"[('Non', 'NNP'), ('magic', 'JJ'), ('folk', 'NN'), ('boy', 'NN'), (""'s"", 'POS'), ('name', 'NN'), ('ever', 'RB'), ('since', 'IN'), ('born', 'NN'), (""'s"", 'POS'), ('going', 'VBG'), ('finest', 'JJ'), ('school', 'NN'), ('witchcraft', 'NN'), ('wizardry', 'VBP'), ('world', 'NN'), (""'ll"", 'MD'), ('finest', 'VB'), ('headmaster', 'NN'), ('Hogwarts', 'NNP'), ('ever', 'RB'), ('seen', 'VBN'), ('Albus', 'NNP'), ('Dumbledore', 'NNP')]","[Tree('PERSON', [('Hogwarts', 'NNP')]), Tree('PERSON', [('Albus', 'NNP'), ('Dumbledore', 'NNP')])]","[Tree('GPE', [('Non', 'NNP')]), Tree('PERSON', [('Hogwarts', 'NNP')]), Tree('PERSON', [('Albus', 'NNP'), ('Dumbledore', 'NNP')])]","[Hogwarts, Albus Dumbledore]","(S
  (GPE Non/NNP)
  magic/JJ
  folk/NN
  boy/NN
  's/POS
  name/NN
  ever/RB
  since/IN
  born/NN
  's/POS
  going/VBG
  finest/JJ
  school/NN
  witchcraft/NN
  wizardry/VBP
  world/NN
  'll/MD
  finest/VB
  headmaster/NN
  (PERSON Hogwarts/NNP)
  ever/RB
  seen/VBN
  (PERSON Albus/NNP Dumbledore/NNP))"
113,4,10,21,I will not pay for some crackpot old fool to teach him magic tricks!,"['pay', 'crackpot', 'old', 'fool', 'teach', 'magic', 'tricks']",Vernon Dursley,Male,,"[('pay', 'NN'), ('crackpot', 'NN'), ('old', 'JJ'), ('fool', 'NN'), ('teach', 'NN'), ('magic', 'NN'), ('tricks', 'NNS')]",[],[],[],(S pay/NN crackpot/NN old/JJ fool/NN teach/NN magic/NN tricks/NNS)
114,4,10,5,"Never, insult Albus Dumbledore, in front of me.","['Never', 'insult', 'Albus', 'Dumbledore', 'front']",Rubeus Hagrid,Male,Gryffindor,"[('Never', 'RB'), ('insult', 'NN'), ('Albus', 'NNP'), ('Dumbledore', 'NNP'), ('front', 'NN')]","[Tree('PERSON', [('Albus', 'NNP'), ('Dumbledore', 'NNP')])]","[Tree('PERSON', [('Albus', 'NNP'), ('Dumbledore', 'NNP')])]",[Albus Dumbledore],(S Never/RB insult/NN (PERSON Albus/NNP Dumbledore/NNP) front/NN)
115,4,10,31,Ahh!,['Ahh'],Dudley Dursley,Male,,"[('Ahh', 'NN')]",[],"[Tree('GPE', [('Ahh', 'NN')])]",[],(S (GPE Ahh/NN))
